Data i hora                 tipus  UTMx       UTMy        latitud     longitud      Amplitud(kA)  Risetime maxrisetime 
2013-11-17 08:50:26.858582  nt     325347.58  4537443.8   40.9687700  0.9244530                        -10.7300       88        0
2013-11-17 08:56:48.276987  nt     320897.51  4536625.5   40.9604400  0.8718401                        -15.0960       96        0
2013-11-17 08:57:08.665284  nt     481782.47  4673731.7   42.2147940  2.7792947                        -10.6930       56        0
2013-11-17 08:57:55.369575  nt     491694.00  4679790.7   42.2695300  2.8992858                        -10.4155       60        0
2013-11-17 08:57:55.798542  nt     479965.92  4678974.9   42.2619700  2.7571063                        -20.7200      448        0
2013-11-17 08:57:55.902435  nt     479253.73  4678063.2   42.2537400  2.7485044                        -12.6170       64        0
2013-11-17 08:59:01.882237  nt     493904.84  4680623.0   42.2770460  2.9260845                        -11.4700       52        0
2013-11-17 09:00:38.281589  nt     322353.93  4541939.6   41.0085950  0.8876079                       -223.5170      280        0
2013-11-17 09:02:43.827974  nt     321323.42  4543583.0   41.0231630  0.8748866                        -10.0640       52        0
2013-11-17 09:04:11.93949   nt     323217.32  4543750.6   41.0250850  0.8973494                         -7.9365       60        0
2013-11-17 09:05:07.278578  nt     322043.62  4541757.3   41.0068860  0.8839730                        -14.2820       72        0
2013-11-17 09:05:53.204292  nt     322035.96  4542739.7   41.0157280  0.8835989                        -12.9500       52        0
2013-11-17 09:05:53.228727  nt     318215.48  4539469.4   40.9854470  0.8391572                         -7.2150       44        0
2013-11-17 09:05:53.250392  nt     318736.16  4538852.2   40.9800070  0.8455232                        -13.4865      120        0
2013-11-17 09:05:53.27399   nt     321869.59  4542016.6   41.0091820  0.8818302                         -9.6385      120        0
2013-11-17 09:05:53.317184  nt     320915.78  4540195.9   40.9925840  0.8710235                        -10.6375       56        0
2013-11-17 09:05:53.377402  nt     321952.81  4542136.5   41.0102800  0.8827846                         -7.6035      112        0
2013-11-17 09:06:57.976603  nt     482154.07  4681103.5   42.2811930  2.7835698                        -15.2810       76        0
2013-11-17 09:06:58.227623  nt     480759.27  4679812.7   42.2695350  2.7666970                         -7.7330       52        0
2013-11-17 09:07:23.995969  nt     569135.51  4611296.4   41.6496850  3.8302128                        -12.6355       44        0
2013-11-17 09:10:07.029736  nt     320355.07  4544402.5   41.0303270  0.8631384                         -5.1430       44        0
2013-11-17 09:10:50.574656  nt     395495.08  4192684.2   37.8750300  1.8117907                        101.2690      240        0
2013-11-17 09:11:14.01608   nt     487827.88  4688234.6   42.3455240  2.8522296                         14.9110      348        0
2013-11-17 09:12:03.872506  nt     578322.68  4615337.3   41.6852260  3.9410532                        -11.6920       64        0
2013-11-17 09:12:21.327239  nt     321354.49  4544428.1   41.0307770  0.8750113                        -17.1310       84        0
